Time,Average_Speed_kmph
2024-01-10 00:55:00,58.15
2024-01-10 01:00:00,63.1
2024-01-10 01:05:00,52.64
2024-01-10 01:10:00,55.12
2024-01-10 01:15:00,52.53
2024-01-10 01:20:00,62.29
2024-01-10 01:25:00,63.6
2024-01-10 01:30:00,58.06
2024-01-10 01:35:00,53.69
2024-01-10 01:40:00,54.06
2024-01-10 01:45:00,60.68
2024-01-10 01:50:00,56.67
2024-01-10 01:55:00,63.42
2024-01-10 02:00:00,58.29
2024-01-10 02:05:00,64.23
2024-01-10 02:10:00,63.99
2024-01-10 02:15:00,63.92
2024-01-10 02:20:00,63.96
2024-01-10 02:25:00,62.85
2024-01-10 02:30:00,60.66
2024-01-10 02:35:00,63.9
2024-01-10 02:40:00,66.05
2024-01-10 02:45:00,56.92
2024-01-10 02:50:00,58.74
2024-01-10 02:55:00,53.45
2024-01-10 03:00:00,64.86
2024-01-10 03:05:00,58.82
2024-01-10 03:10:00,54.17
2024-01-10 03:15:00,61.75
2024-01-10 03:20:00,54.69
2024-01-10 03:25:00,54.7
2024-01-10 03:30:00,51.56
2024-01-10 03:35:00,58.4
2024-01-10 03:40:00,57.79
2024-01-10 03:45:00,53.67
2024-01-10 03:50:00,52.23
2024-01-10 03:55:00,53.4
2024-01-10 04:00:00,53.77
2024-01-10 04:05:00,59.45
2024-01-10 04:10:00,57.56
2024-01-10 04:15:00,55.79
2024-01-10 04:20:00,51.13
2024-01-10 04:25:00,56.62
2024-01-10 04:30:00,58.04
2024-01-10 04:35:00,61.82
2024-01-10 04:40:00,58.61
2024-01-10 04:45:00,67.13
2024-01-10 04:50:00,62.86
2024-01-10 04:55:00,64.62
2024-01-10 05:00:00,57.0
2024-01-10 05:05:00,51.49
2024-01-10 05:10:00,62.32
2024-01-10 05:15:00,57.59
2024-01-10 05:20:00,66.72
2024-01-10 05:25:00,57.82
2024-01-10 05:30:00,64.77
2024-01-10 05:35:00,57.79
2024-01-10 05:40:00,56.33
2024-01-10 05:45:00,54.88
2024-01-10 05:50:00,54.87
2024-01-10 05:55:00,59.48
2024-01-10 06:00:00,50.67
2024-01-10 06:05:00,58.83
2024-01-10 06:10:00,60.87
2024-01-10 06:15:00,66.98
2024-01-10 06:20:00,55.34
2024-01-10 06:25:00,53.26
2024-01-10 06:30:00,53.2
2024-01-10 06:35:00,51.23
2024-01-10 06:40:00,51.35
2024-01-10 06:45:00,45.0
2024-01-10 06:50:00,52.5
2024-01-10 06:55:00,59.2
2024-01-10 07:00:00,50.29
2024-01-10 07:05:00,64.01
2024-01-10 07:10:00,53.99
2024-01-10 07:15:00,54.6
2024-01-10 07:20:00,64.93
2024-01-10 07:25:00,55.28
2024-01-10 07:30:00,60.72
2024-01-10 07:35:00,64.88
2024-01-10 07:40:00,52.81
2024-01-10 07:45:00,58.55
2024-01-10 07:50:00,53.2
2024-01-10 07:55:00,57.38
2024-01-10 08:00:00,60.75
2024-01-10 08:05:00,47.7
2024-01-10 08:10:00,51.46
2024-01-10 08:15:00,55.37
2024-01-10 08:20:00,52.23
2024-01-10 08:25:00,57.56
2024-01-10 08:30:00,62.05
2024-01-10 08:35:00,52.33
2024-01-10 08:40:00,63.92
2024-01-10 08:45:00,54.98
2024-01-10 08:50:00,55.99
2024-01-10 08:55:00,54.87
2024-01-10 09:00:00,62.34
2024-01-10 09:05:00,62.0
2024-01-10 09:10:00,62.42
2024-01-10 09:15:00,57.55
2024-01-10 09:20:00,64.82
2024-01-10 09:25:00,53.35
2024-01-10 09:30:00,63.32
2024-01-10 09:35:00,55.76
2024-01-10 09:40:00,58.07
2024-01-10 09:45:00,46.1
2024-01-10 09:50:00,58.87
2024-01-10 09:55:00,63.44
2024-01-10 10:00:00,64.14
2024-01-10 10:05:00,54.59
2024-01-10 10:10:00,60.9
2024-01-10 10:15:00,52.15
2024-01-10 10:20:00,55.22
2024-01-10 10:25:00,57.35
2024-01-10 10:30:00,59.23
2024-01-10 10:35:00,62.43
2024-01-10 10:40:00,59.87
2024-01-10 10:45:00,55.48
2024-01-10 10:50:00,63.23
2024-01-10 10:55:00,56.27
2024-01-10 11:00:00,50.76
2024-01-10 11:05:00,63.86
2024-01-10 11:10:00,51.32
2024-01-10 11:15:00,58.7
2024-01-10 11:20:00,58.56
2024-01-10 11:25:00,58.08
2024-01-10 11:30:00,70.56
2024-01-10 11:35:00,63.07
2024-01-10 11:40:00,56.31
2024-01-10 11:45:00,62.0
2024-01-10 11:50:00,62.06
2024-01-10 11:55:00,50.9
2024-01-10 12:00:00,56.18
2024-01-10 12:05:00,57.28
2024-01-10 12:10:00,58.64
2024-01-10 12:15:00,60.37
2024-01-10 12:20:00,64.11
2024-01-10 12:25:00,61.34
2024-01-10 12:30:00,56.34
2024-01-10 12:35:00,63.37
2024-01-10 12:40:00,58.18
2024-01-10 12:45:00,58.36
2024-01-10 12:50:00,58.92
2024-01-10 12:55:00,52.27
2024-01-10 13:00:00,56.18
2024-01-10 13:05:00,58.18
2024-01-10 13:10:00,50.43
2024-01-10 13:15:00,52.24
2024-01-10 13:20:00,57.68
2024-01-10 13:25:00,58.6
2024-01-10 13:30:00,64.92
2024-01-10 13:35:00,60.06
2024-01-10 13:40:00,61.05
2024-01-10 13:45:00,65.23
2024-01-10 13:50:00,57.61
2024-01-10 13:55:00,53.13
2024-01-10 14:00:00,60.35
2024-01-10 14:05:00,52.19
2024-01-10 14:10:00,61.33
2024-01-10 14:15:00,67.37
2024-01-10 14:20:00,47.57
2024-01-10 14:25:00,65.6
2024-01-10 14:30:00,55.59
2024-01-10 14:35:00,62.28
2024-01-10 14:40:00,45.0
2024-01-10 14:45:00,63.81
2024-01-10 14:50:00,55.81
2024-01-10 14:55:00,52.25
2024-01-10 15:00:00,59.15
2024-01-10 15:05:00,62.04
2024-01-10 15:10:00,63.2
2024-01-10 15:15:00,61.37
2024-01-10 15:20:00,64.08
2024-01-10 15:25:00,58.52
2024-01-10 15:30:00,55.8
2024-01-10 15:35:00,55.34
2024-01-10 15:40:00,56.24
2024-01-10 15:45:00,52.26
2024-01-10 15:50:00,55.11
2024-01-10 15:55:00,50.44
2024-01-10 16:00:00,57.54
2024-01-10 16:05:00,64.55
2024-01-10 16:10:00,63.45
2024-01-10 16:15:00,65.39
2024-01-10 16:20:00,58.7
2024-01-10 16:25:00,61.93
2024-01-10 16:30:00,52.39
2024-01-10 16:35:00,50.43
2024-01-10 16:40:00,58.19
2024-01-10 16:45:00,63.22
2024-01-10 16:50:00,60.97
2024-01-10 16:55:00,56.51
2024-01-10 17:00:00,56.78
2024-01-10 17:05:00,52.86
2024-01-10 17:10:00,61.29
2024-01-10 17:15:00,54.84
2024-01-10 17:20:00,53.8
2024-01-10 17:25:00,51.16
2024-01-10 17:30:00,52.42
2024-01-10 17:35:00,57.3
2024-01-10 17:40:00,51.4
2024-01-10 17:45:00,61.78
2024-01-10 17:50:00,57.06
2024-01-10 17:55:00,55.97
2024-01-10 18:00:00,53.15
2024-01-10 18:05:00,56.7
2024-01-10 18:10:00,50.03
2024-01-10 18:15:00,62.27
2024-01-10 18:20:00,59.72
2024-01-10 18:25:00,59.62
2024-01-10 18:30:00,56.17
2024-01-10 18:35:00,57.39
2024-01-10 18:40:00,65.12
2024-01-10 18:45:00,56.6
2024-01-10 18:50:00,61.42
2024-01-10 18:55:00,51.77
2024-01-10 19:00:00,50.94
2024-01-10 19:05:00,55.5
2024-01-10 19:10:00,58.64
2024-01-10 19:15:00,56.91
2024-01-10 19:20:00,52.72
2024-01-10 19:25:00,54.49
2024-01-10 19:30:00,54.5
2024-01-10 19:35:00,50.49
2024-01-10 19:40:00,64.88
2024-01-10 19:45:00,54.01
2024-01-10 19:50:00,54.89
2024-01-10 19:55:00,53.08
2024-01-10 20:00:00,62.34
2024-01-10 20:05:00,61.79
2024-01-10 20:10:00,48.39
2024-01-10 20:15:00,56.32
2024-01-10 20:20:00,57.0
2024-01-10 20:25:00,65.08
2024-01-10 20:30:00,56.66
2024-01-10 20:35:00,58.34
2024-01-10 20:40:00,58.23
2024-01-10 20:45:00,58.94
2024-01-10 20:50:00,58.86
2024-01-10 20:55:00,68.73
2024-01-10 21:00:00,50.52
2024-01-10 21:05:00,60.02
2024-01-10 21:10:00,63.44
2024-01-10 21:15:00,62.28
2024-01-10 21:20:00,52.92
2024-01-10 21:25:00,53.37
2024-01-10 21:30:00,54.39
2024-01-10 21:35:00,52.6
2024-01-10 21:40:00,59.39
2024-01-10 21:45:00,64.51
2024-01-10 21:50:00,61.92
2024-01-10 21:55:00,61.51
2024-01-10 22:00:00,58.75
2024-01-10 22:05:00,59.21
2024-01-10 22:10:00,57.38
2024-01-10 22:15:00,61.33
2024-01-10 22:20:00,56.41
2024-01-10 22:25:00,59.8
2024-01-10 22:30:00,51.56
2024-01-10 22:35:00,54.52
2024-01-10 22:40:00,57.61
2024-01-10 22:45:00,60.09
2024-01-10 22:50:00,54.57
2024-01-10 22:55:00,53.11
2024-01-10 23:00:00,62.96
2024-01-10 23:05:00,56.24
2024-01-10 23:10:00,63.05
2024-01-10 23:15:00,71.59
2024-01-10 23:20:00,56.04
2024-01-10 23:25:00,54.09
2024-01-10 23:30:00,60.88
2024-01-10 23:35:00,61.22
2024-01-10 23:40:00,55.18
2024-01-10 23:45:00,54.73
2024-01-10 23:50:00,59.46
2024-01-10 23:55:00,61.48
2024-01-11 00:00:00,59.41
2024-01-11 00:05:00,63.04
2024-01-11 00:10:00,50.06
2024-01-11 00:15:00,55.7
2024-01-11 00:20:00,54.36
2024-01-11 00:25:00,53.27
2024-01-11 00:30:00,53.77
2024-01-11 00:35:00,64.14
2024-01-11 00:40:00,57.29
2024-01-11 00:45:00,57.54
2024-01-11 00:50:00,55.98
2024-01-11 00:55:00,69.15
2024-01-11 01:00:00,70.86
2024-01-11 01:05:00,58.23
2024-01-11 01:10:00,62.72
2024-01-11 01:15:00,53.21
2024-01-11 01:20:00,52.62
2024-01-11 01:25:00,63.33
2024-01-11 01:30:00,57.44
2024-01-11 01:35:00,62.38
2024-01-11 01:40:00,63.43
2024-01-11 01:45:00,50.95
2024-01-11 01:50:00,62.2
2024-01-11 01:55:00,63.75
2024-01-11 02:00:00,58.79
2024-01-11 02:05:00,56.23
2024-01-11 02:10:00,52.33
2024-01-11 02:15:00,65.21
2024-01-11 02:20:00,54.26
2024-01-11 02:25:00,60.25
2024-01-11 02:30:00,61.95
2024-01-11 02:35:00,55.62
2024-01-11 02:40:00,50.71
2024-01-11 02:45:00,68.55
2024-01-11 02:50:00,66.16
2024-01-11 02:55:00,64.81
2024-01-11 03:00:00,64.07
2024-01-11 03:05:00,74.99
2024-01-11 03:10:00,60.46
2024-01-11 03:15:00,56.84
2024-01-11 03:20:00,60.86
2024-01-11 03:25:00,54.82
2024-01-11 03:30:00,57.38
2024-01-11 03:35:00,52.27
2024-01-11 03:40:00,55.89
2024-01-11 03:45:00,56.67
2024-01-11 03:50:00,53.31
2024-01-11 03:55:00,51.23
2024-01-11 04:00:00,57.41
2024-01-11 04:05:00,61.73
2024-01-11 04:10:00,51.34
2024-01-11 04:15:00,57.51
2024-01-11 04:20:00,61.43
2024-01-11 04:25:00,66.63
2024-01-11 04:30:00,59.9
2024-01-11 04:35:00,58.77
2024-01-11 04:40:00,56.54
2024-01-11 04:45:00,51.78
2024-01-11 04:50:00,64.36
2024-01-11 04:55:00,54.0
2024-01-11 05:00:00,54.06
2024-01-11 05:05:00,54.17
2024-01-11 05:10:00,59.68
2024-01-11 05:15:00,61.56
2024-01-11 05:20:00,60.79
2024-01-11 05:25:00,64.76
2024-01-11 05:30:00,64.54
2024-01-11 05:35:00,63.71
2024-01-11 05:40:00,56.53
2024-01-11 05:45:00,52.5
2024-01-11 05:50:00,58.77
2024-01-11 05:55:00,50.26
2024-01-11 06:00:00,52.94
2024-01-11 06:05:00,64.43
2024-01-11 06:10:00,52.35
2024-01-11 06:15:00,50.04
2024-01-11 06:20:00,52.71
2024-01-11 06:25:00,59.83
2024-01-11 06:30:00,57.12
2024-01-11 06:35:00,55.9
2024-01-11 06:40:00,55.54
2024-01-11 06:45:00,60.66
2024-01-11 06:50:00,52.16
2024-01-11 06:55:00,62.46
2024-01-11 07:00:00,60.12
2024-01-11 07:05:00,64.05
2024-01-11 07:10:00,56.68
2024-01-11 07:15:00,54.08
2024-01-11 07:20:00,57.93
2024-01-11 07:25:00,51.84
2024-01-11 07:30:00,60.08
2024-01-11 07:35:00,62.63
2024-01-11 07:40:00,52.76
2024-01-11 07:45:00,57.66
2024-01-11 07:50:00,63.18
2024-01-11 07:55:00,57.89
2024-01-11 08:00:00,52.16
2024-01-11 08:05:00,59.64
2024-01-11 08:10:00,55.62
2024-01-11 08:15:00,57.8
2024-01-11 08:20:00,50.42
2024-01-11 08:25:00,55.99
2024-01-11 08:30:00,54.31
2024-01-11 08:35:00,54.1
2024-01-11 08:40:00,54.96
2024-01-11 08:45:00,61.77
2024-01-11 08:50:00,63.8
2024-01-11 08:55:00,58.33
2024-01-11 09:00:00,54.23
2024-01-11 09:05:00,50.87
2024-01-11 09:10:00,63.93
2024-01-11 09:15:00,53.57
2024-01-11 09:20:00,53.79
2024-01-11 09:25:00,55.32
2024-01-11 09:30:00,63.42
2024-01-11 09:35:00,57.46
2024-01-11 09:40:00,57.61
2024-01-11 09:45:00,57.3
2024-01-11 09:50:00,50.52
2024-01-11 09:55:00,60.23
2024-01-11 10:00:00,64.64
2024-01-11 10:05:00,57.84
2024-01-11 10:10:00,58.97
2024-01-11 10:15:00,61.75
2024-01-11 10:20:00,52.59
2024-01-11 10:25:00,58.76
2024-01-11 10:30:00,61.83
2024-01-11 10:35:00,62.23
2024-01-11 10:40:00,61.23
2024-01-11 10:45:00,57.51
2024-01-11 10:50:00,53.49
2024-01-11 10:55:00,51.47
2024-01-11 11:00:00,60.34
2024-01-11 11:05:00,54.88
2024-01-11 11:10:00,64.76
2024-01-11 11:15:00,60.65
2024-01-11 11:20:00,53.58
2024-01-11 11:25:00,58.83
2024-01-11 11:30:00,53.12
2024-01-11 11:35:00,60.55
2024-01-11 11:40:00,63.21
2024-01-11 11:45:00,51.13
2024-01-11 11:50:00,63.53
2024-01-11 11:55:00,56.69
2024-01-11 12:00:00,59.11
2024-01-11 12:05:00,60.14
2024-01-11 12:10:00,64.94
2024-01-11 12:15:00,60.24
2024-01-11 12:20:00,63.97
2024-01-11 12:25:00,59.3
2024-01-11 12:30:00,64.85
2024-01-11 12:35:00,62.77
2024-01-11 12:40:00,50.91
2024-01-11 12:45:00,51.12
2024-01-11 12:50:00,61.43
2024-01-11 12:55:00,58.41
2024-01-11 13:00:00,55.38
2024-01-11 13:05:00,51.45
2024-01-11 13:10:00,54.6
2024-01-11 13:15:00,60.12
2024-01-11 13:20:00,49.94
2024-01-11 13:25:00,63.21
2024-01-11 13:30:00,59.36
2024-01-11 13:35:00,57.78
2024-01-11 13:40:00,52.59
2024-01-11 13:45:00,51.41
2024-01-11 13:50:00,58.1
2024-01-11 13:55:00,54.44
2024-01-11 14:00:00,52.63
2024-01-11 14:05:00,60.01
2024-01-11 14:10:00,64.36
2024-01-11 14:15:00,58.24
2024-01-11 14:20:00,65.75
2024-01-11 14:25:00,63.9
2024-01-11 14:30:00,59.73
2024-01-11 14:35:00,50.57
2024-01-11 14:40:00,52.2
2024-01-11 14:45:00,57.05
2024-01-11 14:50:00,65.66
2024-01-11 14:55:00,53.04
2024-01-11 15:00:00,52.89
2024-01-11 15:05:00,58.05
2024-01-11 15:10:00,62.8
2024-01-11 15:15:00,63.67
2024-01-11 15:20:00,61.91
2024-01-11 15:25:00,55.97
2024-01-11 15:30:00,62.18
2024-01-11 15:35:00,59.4
2024-01-11 15:40:00,54.21
2024-01-11 15:45:00,64.68
2024-01-11 15:50:00,50.09
2024-01-11 15:55:00,62.83
2024-01-11 16:00:00,51.79
2024-01-11 16:05:00,50.26
2024-01-11 16:10:00,55.31
2024-01-11 16:15:00,55.69
2024-01-11 16:20:00,51.16
2024-01-11 16:25:00,62.21
2024-01-11 16:30:00,56.08
2024-01-11 16:35:00,57.35
2024-01-11 16:40:00,52.13
2024-01-11 16:45:00,60.32
2024-01-11 16:50:00,51.52
2024-01-11 16:55:00,53.51
2024-01-11 17:00:00,58.78
2024-01-11 17:05:00,53.97
2024-01-11 17:10:00,57.67
2024-01-11 17:15:00,61.5
2024-01-11 17:20:00,54.53
2024-01-11 17:25:00,57.0
2024-01-11 17:30:00,63.59
2024-01-11 17:35:00,64.56
2024-01-11 17:40:00,57.55
2024-01-11 17:45:00,56.4
2024-01-11 17:50:00,64.85
2024-01-11 17:55:00,54.42
2024-01-11 18:00:00,52.05
2024-01-11 18:05:00,50.1
2024-01-11 18:10:00,61.51
2024-01-11 18:15:00,52.68
2024-01-11 18:20:00,50.79
2024-01-11 18:25:00,63.86
2024-01-11 18:30:00,61.88
2024-01-11 18:35:00,51.54
2024-01-11 18:40:00,61.65
2024-01-11 18:45:00,62.66
2024-01-11 18:50:00,63.58
2024-01-11 18:55:00,58.63
2024-01-11 19:00:00,58.16
2024-01-11 19:05:00,60.55
2024-01-11 19:10:00,52.42
2024-01-11 19:15:00,61.43
2024-01-11 19:20:00,60.33
2024-01-11 19:25:00,59.7
2024-01-11 19:30:00,52.03
2024-01-11 19:35:00,49.27
2024-01-11 19:40:00,58.21
2024-01-11 19:45:00,56.82
2024-01-11 19:50:00,57.19
2024-01-11 19:55:00,53.02
2024-01-11 20:00:00,64.94
2024-01-11 20:05:00,54.15
2024-01-11 20:10:00,55.06
2024-01-11 20:15:00,51.32
2024-01-11 20:20:00,61.48
2024-01-11 20:25:00,68.45
2024-01-11 20:30:00,55.81
2024-01-11 20:35:00,53.21
2024-01-11 20:40:00,64.24
2024-01-11 20:45:00,59.61
2024-01-11 20:50:00,59.06
2024-01-11 20:55:00,57.99
2024-01-11 21:00:00,51.44
2024-01-11 21:05:00,59.29
2024-01-11 21:10:00,64.16
2024-01-11 21:15:00,63.36
2024-01-11 21:20:00,56.86
2024-01-11 21:25:00,59.01
2024-01-11 21:30:00,60.84
2024-01-11 21:35:00,54.41
2024-01-11 21:40:00,53.22
2024-01-11 21:45:00,56.28
2024-01-11 21:50:00,64.57
2024-01-11 21:55:00,60.66
2024-01-11 22:00:00,71.04
2024-01-11 22:05:00,50.45
2024-01-11 22:10:00,54.61
2024-01-11 22:15:00,56.55
2024-01-11 22:20:00,57.47
2024-01-11 22:25:00,64.86
2024-01-11 22:30:00,56.41
2024-01-11 22:35:00,57.0
2024-01-11 22:40:00,51.03
2024-01-11 22:45:00,60.45
2024-01-11 22:50:00,59.78
2024-01-11 22:55:00,55.43
2024-01-11 23:00:00,51.17
2024-01-11 23:05:00,61.6
2024-01-11 23:10:00,50.9
2024-01-11 23:15:00,64.03
2024-01-11 23:20:00,58.85
2024-01-11 23:25:00,61.3
2024-01-11 23:30:00,53.61
2024-01-11 23:35:00,61.42
2024-01-11 23:40:00,62.43
2024-01-11 23:45:00,53.4
2024-01-11 23:50:00,60.7
2024-01-11 23:55:00,67.27
2024-01-12 00:00:00,56.46
2024-01-12 00:05:00,58.58
2024-01-12 00:10:00,65.05
2024-01-12 00:15:00,61.7
2024-01-12 00:20:00,52.14
2024-01-12 00:25:00,60.49
2024-01-12 00:30:00,67.56
2024-01-12 00:35:00,64.58
2024-01-12 00:40:00,62.7
2024-01-12 00:45:00,56.67
2024-01-12 00:50:00,59.01
2024-01-12 00:55:00,59.97
2024-01-12 01:00:00,51.6
2024-01-12 01:05:00,61.76
2024-01-12 01:10:00,56.34
2024-01-12 01:15:00,50.36
2024-01-12 01:20:00,58.83
2024-01-12 01:25:00,56.78
2024-01-12 01:30:00,64.77
2024-01-12 01:35:00,64.21
2024-01-12 01:40:00,62.49
2024-01-12 01:45:00,57.44
2024-01-12 01:50:00,62.21
2024-01-12 01:55:00,60.21
2024-01-12 02:00:00,59.59
2024-01-12 02:05:00,69.69
2024-01-12 02:10:00,51.59
2024-01-12 02:15:00,64.91
2024-01-12 02:20:00,59.14
2024-01-12 02:25:00,53.34
2024-01-12 02:30:00,57.84
2024-01-12 02:35:00,60.11
2024-01-12 02:40:00,62.85
2024-01-12 02:45:00,51.68
2024-01-12 02:50:00,63.75
2024-01-12 02:55:00,59.91
2024-01-12 03:00:00,63.8
2024-01-12 03:05:00,56.67
2024-01-12 03:10:00,50.2
2024-01-12 03:15:00,63.47
2024-01-12 03:20:00,63.5
2024-01-12 03:25:00,64.2
2024-01-12 03:30:00,54.57
2024-01-12 03:35:00,50.57
2024-01-12 03:40:00,54.41
2024-01-12 03:45:00,55.6
2024-01-12 03:50:00,55.23
2024-01-12 03:55:00,50.71
2024-01-12 04:00:00,61.39
2024-01-12 04:05:00,59.15
2024-01-12 04:10:00,55.37
2024-01-12 04:15:00,64.35
2024-01-12 04:20:00,64.92
2024-01-12 04:25:00,63.47
2024-01-12 04:30:00,54.75
2024-01-12 04:35:00,57.26
2024-01-12 04:40:00,57.63
2024-01-12 04:45:00,63.18
2024-01-12 04:50:00,66.09
2024-01-12 04:55:00,58.37
2024-01-12 05:00:00,51.01
2024-01-12 05:05:00,58.69
2024-01-12 05:10:00,55.61
2024-01-12 05:15:00,52.49
2024-01-12 05:20:00,58.49
2024-01-12 05:25:00,50.82
2024-01-12 05:30:00,51.6
2024-01-12 05:35:00,63.52
2024-01-12 05:40:00,63.52
2024-01-12 05:45:00,54.21
2024-01-12 05:50:00,60.07
2024-01-12 05:55:00,51.15
2024-01-12 06:00:00,59.35
2024-01-12 06:05:00,59.61
2024-01-12 06:10:00,51.13
2024-01-12 06:15:00,51.05
2024-01-12 06:20:00,59.32
2024-01-12 06:25:00,55.59
2024-01-12 06:30:00,58.87
2024-01-12 06:35:00,50.62
2024-01-12 06:40:00,56.91
2024-01-12 06:45:00,56.54
2024-01-12 06:50:00,58.24
2024-01-12 06:55:00,58.2
2024-01-12 07:00:00,57.04
2024-01-12 07:05:00,61.07
2024-01-12 07:10:00,54.24
2024-01-12 07:15:00,56.49
2024-01-12 07:20:00,61.89
2024-01-12 07:25:00,63.84
2024-01-12 07:30:00,55.0
2024-01-12 07:35:00,66.59
2024-01-12 07:40:00,63.37
2024-01-12 07:45:00,51.57
2024-01-12 07:50:00,54.58
2024-01-12 07:55:00,57.16
2024-01-12 08:00:00,57.81
2024-01-12 08:05:00,58.88
2024-01-12 08:10:00,57.94
2024-01-12 08:15:00,64.94
2024-01-12 08:20:00,55.59
2024-01-12 08:25:00,63.03
2024-01-12 08:30:00,53.73
2024-01-12 08:35:00,62.6
2024-01-12 08:40:00,54.67
2024-01-12 08:45:00,52.44
2024-01-12 08:50:00,55.68
2024-01-12 08:55:00,54.33
2024-01-12 09:00:00,64.26
2024-01-12 09:05:00,45.45
2024-01-12 09:10:00,53.99
2024-01-12 09:15:00,52.72
2024-01-12 09:20:00,63.49
2024-01-12 09:25:00,51.3
2024-01-12 09:30:00,53.9
2024-01-12 09:35:00,46.77
2024-01-12 09:40:00,56.59
2024-01-12 09:45:00,50.48
2024-01-12 09:50:00,58.93
2024-01-12 09:55:00,56.24
2024-01-12 10:00:00,54.92
2024-01-12 10:05:00,57.44
2024-01-12 10:10:00,56.77
2024-01-12 10:15:00,52.98
2024-01-12 10:20:00,63.21
2024-01-12 10:25:00,55.22
2024-01-12 10:30:00,58.61
2024-01-12 10:35:00,49.91
2024-01-12 10:40:00,59.96
2024-01-12 10:45:00,56.12
2024-01-12 10:50:00,62.74
2024-01-12 10:55:00,56.24
2024-01-12 11:00:00,56.66
2024-01-12 11:05:00,58.88
2024-01-12 11:10:00,63.48
2024-01-12 11:15:00,65.64
2024-01-12 11:20:00,56.41
2024-01-12 11:25:00,59.43
2024-01-12 11:30:00,51.85
2024-01-12 11:35:00,52.35
2024-01-12 11:40:00,63.49
2024-01-12 11:45:00,61.85
2024-01-12 11:50:00,65.55
2024-01-12 11:55:00,54.1
2024-01-12 12:00:00,60.27
2024-01-12 12:05:00,51.46
2024-01-12 12:10:00,62.33
2024-01-12 12:15:00,64.82
2024-01-12 12:20:00,55.61
2024-01-12 12:25:00,57.58
2024-01-12 12:30:00,56.64
2024-01-12 12:35:00,63.41
2024-01-12 12:40:00,50.15
2024-01-12 12:45:00,64.82
2024-01-12 12:50:00,59.8
2024-01-12 12:55:00,59.79
2024-01-12 13:00:00,60.21
2024-01-12 13:05:00,59.99
2024-01-12 13:10:00,55.74
2024-01-12 13:15:00,53.29
2024-01-12 13:20:00,53.6
2024-01-12 13:25:00,62.01
2024-01-12 13:30:00,56.66
2024-01-12 13:35:00,64.84
2024-01-12 13:40:00,58.88
2024-01-12 13:45:00,54.71
2024-01-12 13:50:00,50.99
2024-01-12 13:55:00,57.95
2024-01-12 14:00:00,58.46
2024-01-12 14:05:00,54.6
2024-01-12 14:10:00,58.62
2024-01-12 14:15:00,53.98
2024-01-12 14:20:00,57.59
2024-01-12 14:25:00,68.31
2024-01-12 14:30:00,63.47
2024-01-12 14:35:00,59.27
2024-01-12 14:40:00,61.83
2024-01-12 14:45:00,67.63
2024-01-12 14:50:00,59.01
2024-01-12 14:55:00,60.47
2024-01-12 15:00:00,56.49
2024-01-12 15:05:00,58.49
2024-01-12 15:10:00,55.81
2024-01-12 15:15:00,63.89
2024-01-12 15:20:00,57.53
2024-01-12 15:25:00,58.28
2024-01-12 15:30:00,57.87
2024-01-12 15:35:00,54.74
2024-01-12 15:40:00,53.47
2024-01-12 15:45:00,65.41
2024-01-12 15:50:00,57.53
2024-01-12 15:55:00,51.11
2024-01-12 16:00:00,60.77
2024-01-12 16:05:00,54.34
2024-01-12 16:10:00,55.84
2024-01-12 16:15:00,63.8
2024-01-12 16:20:00,58.5
2024-01-12 16:25:00,51.46
2024-01-12 16:30:00,61.99
2024-01-12 16:35:00,57.94
2024-01-12 16:40:00,53.84
2024-01-12 16:45:00,58.29
2024-01-12 16:50:00,57.65
2024-01-12 16:55:00,62.39
2024-01-12 17:00:00,53.57
2024-01-12 17:05:00,51.74
2024-01-12 17:10:00,51.34
2024-01-12 17:15:00,52.23
2024-01-12 17:20:00,65.76
2024-01-12 17:25:00,53.17
2024-01-12 17:30:00,58.73
2024-01-12 17:35:00,50.2
2024-01-12 17:40:00,59.47
2024-01-12 17:45:00,51.46
2024-01-12 17:50:00,54.13
2024-01-12 17:55:00,56.44
2024-01-12 18:00:00,50.79
2024-01-12 18:05:00,50.96
2024-01-12 18:10:00,53.75
2024-01-12 18:15:00,64.96
2024-01-12 18:20:00,56.03
2024-01-12 18:25:00,54.59
2024-01-12 18:30:00,45.62
2024-01-12 18:35:00,62.6
2024-01-12 18:40:00,50.08
2024-01-12 18:45:00,62.96
2024-01-12 18:50:00,58.24
2024-01-12 18:55:00,54.46
2024-01-12 19:00:00,60.0
2024-01-12 19:05:00,56.35
2024-01-12 19:10:00,57.83
2024-01-12 19:15:00,52.35
2024-01-12 19:20:00,56.16
2024-01-12 19:25:00,54.12
2024-01-12 19:30:00,45.34
2024-01-12 19:35:00,57.66
2024-01-12 19:40:00,60.81
2024-01-12 19:45:00,74.71
2024-01-12 19:50:00,63.22
2024-01-12 19:55:00,57.12
2024-01-12 20:00:00,57.14
2024-01-12 20:05:00,70.24
2024-01-12 20:10:00,53.23
2024-01-12 20:15:00,50.64
2024-01-12 20:20:00,57.6
2024-01-12 20:25:00,50.77
2024-01-12 20:30:00,59.83
2024-01-12 20:35:00,56.85
2024-01-12 20:40:00,59.43
2024-01-12 20:45:00,61.17
2024-01-12 20:50:00,52.08
2024-01-12 20:55:00,61.36
2024-01-12 21:00:00,52.5
2024-01-12 21:05:00,53.59
2024-01-12 21:10:00,57.05
2024-01-12 21:15:00,57.16
2024-01-12 21:20:00,64.97
